X,Y
-0.029849919684371815,1.0174226760864258
-0.02984941968056457,1.0228914022445679
-0.029848919676757322,1.02054762840271
-0.02984841968750199,1.0193758010864258
-0.029847919683694744,1.018203854560852
-0.029847419679887497,1.020156979560852
-0.02984691967608025,1.0209382772445679
-0.02984641968682492,1.0213289260864258
-0.029845919683017672,1.0158600807189941
-0.029845419679210426,1.0197663307189941
-0.02984491967540318,1.0209382772445679
-0.029844419686147847,1.0174226760864258
-0.0298439196823406,1.020156979560852
-0.029843419678533354,1.0197663307189941
-0.029842919674726107,1.0197663307189941
-0.029842419685470776,1.02054762840271
-0.02984191968166353,1.0189851522445679
-0.029841419677856282,1.0178132057189941
-0.029840919674049036,1.0174226760864258
-0.029840419684793704,1.0193758010864258
-0.029839919680986458,1.0228914022445679
-0.02983941967717921,1.0221102237701416
-0.02983891968792388,1.02250075340271
-0.029838419684116633,1.018203854560852
-0.029837919680309386,1.0178132057189941
-0.02983741967650214,1.0189851522445679
-0.029836919687246808,1.0209382772445679
-0.02983641968343956,1.02054762840271
-0.029835919679632315,1.0193758010864258
-0.029835419675825068,1.02054762840271
-0.029834919686569737,1.020156979560852
-0.02983441968276249,1.01859450340271
-0.029833919678955243,1.0197663307189941
-0.029833419675147996,1.018203854560852
-0.029832919685892665,1.0197663307189941
-0.02983241968208542,1.02054762840271
-0.02983191967827817,1.020156979560852
-0.029831419674470925,1.018203854560852
-0.029830919685215593,1.02250075340271
-0.029830419681408347,1.01859450340271
-0.0298299196776011,1.0213289260864258
-0.02982941968834577,1.01859450340271
-0.029828919684538522,1.02054762840271
-0.029828419680731275,1.020156979560852
-0.02982791967692403,1.0189851522445679
-0.029827419687668697,1.0197663307189941
-0.02982691968386145,1.0217194557189941
-0.029826419680054204,1.0217194557189941
-0.029825919676246957,1.020156979560852
-0.029825419686991626,1.0189851522445679
-0.02982491968318438,1.0197663307189941
-0.029824419679377132,1.0213289260864258
-0.029823919675569886,1.0154695510864258
-0.029823419686314554,1.0178132057189941
-0.029822919682507307,1.0178132057189941
-0.02982241967870006,1.0197663307189941
-0.029821919674892814,1.01664137840271
-0.029821419685637483,1.0189851522445679
-0.029820919681830236,1.0221102237701416
-0.02982041967802299,1.01859450340271
-0.029819919674215743,1.0213289260864258
-0.02981941968496041,1.0189851522445679
-0.029818919681153164,1.0213289260864258
-0.029818419677345918,1.0197663307189941
-0.029817919688090586,1.01859450340271
-0.02981741968428334,1.0213289260864258
-0.029816919680476093,1.0213289260864258
-0.029816419676668846,1.02054762840271
-0.029815919687413515,1.014297604560852
-0.029815419683606268,1.0228914022445679
-0.02981491967979902,1.0174226760864258
-0.029814419675991775,1.0170320272445679
-0.029813919686736443,1.0189851522445679
-0.029813419682929197,1.0193758010864258
-0.02981291967912195,1.0221102237701416
-0.029812419675314703,1.018203854560852
-0.02981191968605937,1.0213289260864258
-0.029811419682252125,1.0193758010864258
-0.02981091967844488,1.0213289260864258
-0.02981041967463763,1.0189851522445679
-0.0298099196853823,1.02054762840271
-0.029809419681575054,1.0232820510864258
-0.029808919677767807,1.01859450340271
-0.02980841967396056,1.0213289260864258
-0.02980791968470523,1.01859450340271
-0.029807419680897982,1.020156979560852
-0.029806919677090735,1.0221102237701416
-0.029806419687835404,1.0213289260864258
-0.029805919684028157,1.0228914022445679
-0.02980541968022091,1.0197663307189941
-0.029804919676413664,1.02250075340271
-0.029804419687158332,1.0178132057189941
-0.029803919683351086,1.018203854560852
-0.02980341967954384,1.01859450340271
-0.029802919675736592,1.0221102237701416
-0.02980241968648126,1.0189851522445679
-0.029801919682674014,1.0197663307189941
-0.029801419678866767,1.02054762840271
-0.02980091967505952,1.0197663307189941
-0.02980041968580419,1.0193758010864258
-0.029799919681996943,1.01859450340271
-0.029799419678189696,1.018203854560852
-0.02979891967438245,1.0193758010864258
-0.029798419685127118,1.02250075340271
-0.02979791968131987,1.0228914022445679
-0.029797419677512624,1.01859450340271
-0.029796919688257293,1.020156979560852
-0.029796419684450046,1.02054762840271
-0.0297959196806428,1.02054762840271
-0.029795419676835553,1.0228914022445679
-0.02979491968758022,1.0193758010864258
-0.029794419683772975,1.0197663307189941
-0.029793919679965728,1.02250075340271
-0.02979341967615848,1.0174226760864258
-0.02979291968690315,1.0174226760864258
-0.029792419683095903,1.0170320272445679
-0.029791919679288657,1.0232820510864258
-0.02979141967548141,1.01859450340271
-0.02979091968622608,1.02250075340271
-0.029790419682418832,1.0232820510864258
-0.029789919678611585,1.018203854560852
-0.02978941967480434,1.0158600807189941
-0.029788919685549007,1.0232820510864258
-0.02978841968174176,1.020156979560852
-0.029787919677934514,1.0228914022445679
-0.029787419674127267,1.01859450340271
-0.029786919684871935,1.020156979560852
-0.02978641968106469,1.0189851522445679
-0.029785919677257442,1.0213289260864258
-0.02978541968800211,1.0221102237701416
-0.029784919684194864,1.02250075340271
-0.029784419680387617,1.0232820510864258
-0.02978391967658037,1.0213289260864258
-0.02978341968732504,1.0193758010864258
-0.029782919683517792,1.0197663307189941
-0.029782419679710546,1.0189851522445679
-0.0297819196759033,1.0228914022445679
-0.029781419686647968,1.0178132057189941
-0.02978091968284072,1.0213289260864258
-0.029780419679033474,1.0217194557189941
-0.029779919675226228,1.0178132057189941
-0.029779419685970896,1.0213289260864258
-0.02977891968216365,1.02054762840271
-0.029778419678356403,1.0213289260864258
-0.029777919674549156,1.020156979560852
-0.029777419685293825,1.0178132057189941
-0.029776919681486578,1.018203854560852
-0.02977641967767933,1.02250075340271
-0.029775919688424,1.0213289260864258
-0.029775419684616753,1.0193758010864258
-0.029774919680809506,1.0213289260864258
-0.02977441967700226,1.0189851522445679
-0.029773919687746928,1.0189851522445679
-0.02977341968393968,1.020156979560852
-0.029772919680132435,1.02445387840271
-0.029772419676325188,1.02250075340271
-0.029771919687069857,1.02250075340271
-0.02977141968326261,1.0209382772445679
-0.029770919679455363,1.02250075340271
-0.029770419675648117,1.0174226760864258
-0.029769919686392785,1.01664137840271
-0.02976941968258554,1.02445387840271
-0.029768919678778292,1.020156979560852
-0.029768419674971045,1.02250075340271
-0.029767919685715714,1.0228914022445679
-0.029767419681908467,1.0189851522445679
-0.02976691967810122,1.0178132057189941
-0.029766419674293974,1.0213289260864258
-0.029765919685038642,1.0217194557189941
-0.029765419681231396,1.020156979560852
-0.02976491967742415,1.0228914022445679
-0.029764419688168817,1.0170320272445679
-0.02976391968436157,1.020156979560852
-0.029763419680554324,1.0178132057189941
-0.029762919676747077,1.02250075340271
-0.029762419687491746,1.0197663307189941
-0.0297619196836845,1.0221102237701416
-0.029761419679877252,1.0197663307189941
-0.029760919676070006,1.0189851522445679
-0.029760419686814674,1.0193758010864258
-0.029759919683007428,1.0193758010864258
-0.02975941967920018,1.02054762840271
-0.029758919675392934,1.0217194557189941
-0.029758419686137603,1.02250075340271
-0.029757919682330356,1.0189851522445679
-0.02975741967852311,1.020156979560852
-0.029756919674715863,1.0221102237701416
-0.02975641968546053,1.0174226760864258
-0.029755919681653285,1.02445387840271
-0.029755419677846038,1.0178132057189941
-0.02975491967403879,1.0197663307189941
-0.029754419670231545,1.0217194557189941
-0.02975391969552813,1.020156979560852
-0.02975341969172088,1.0217194557189941
-0.029752919687913635,1.020156979560852
-0.02975241968410639,1.0213289260864258
-0.02975191968029914,1.02054762840271
-0.029751419676491895,1.0275788307189941
-0.029750919672684648,1.02250075340271
-0.0297504196688774,1.02054762840271
-0.029749919694173985,1.0189851522445679
-0.02974941969036674,1.0209382772445679
-0.029748919686559492,1.0197663307189941
-0.029748419682752245,1.0228914022445679
-0.029747919678945,1.0213289260864258
-0.029747419675137752,1.0217194557189941
-0.029746919671330505,1.0209382772445679
-0.02974641966752326,1.0174226760864258
-0.029745919692819842,1.020156979560852
-0.029745419689012596,1.0248445272445679
-0.02974491968520535,1.0193758010864258
-0.029744419681398102,1.0209382772445679
-0.029743919677590856,1.02250075340271
-0.02974341967378361,1.0260164737701416
-0.029742919669976362,1.016250729560852
-0.029742419695272946,1.01859450340271
-0.0297419196914657,1.0189851522445679
-0.029741419687658453,1.0213289260864258
-0.029740919683851206,1.0217194557189941
-0.02974041968004396,1.0197663307189941
-0.029739919676236713,1.0197663307189941
-0.029739419672429466,1.0228914022445679
-0.02973891966862222,1.0174226760864258
-0.029738419693918803,1.0213289260864258
-0.029737919690111556,1.0197663307189941
-0.02973741968630431,1.0248445272445679
-0.029736919682497063,1.0217194557189941
-0.029736419678689816,1.0213289260864258
-0.02973591967488257,1.0209382772445679
-0.029735419671075323,1.0221102237701416
-0.029734919667268076,1.020156979560852
-0.02973441969256466,1.0213289260864258
-0.029733919688757413,1.0193758010864258
-0.029733419684950167,1.020156979560852
-0.02973291968114292,1.0217194557189941
-0.029732419677335673,1.0189851522445679
-0.029731919673528426,1.01859450340271
-0.02973141966972118,1.02445387840271
-0.029730919695017764,1.0189851522445679
-0.029730419691210517,1.0197663307189941
-0.02972991968740327,1.0193758010864258
-0.029729419683596024,1.01859450340271
-0.029728919679788777,1.0217194557189941
-0.02972841967598153,1.0197663307189941
-0.029727919672174283,1.0213289260864258
-0.029727419668367037,1.0236725807189941
-0.02972691969366362,1.02054762840271
-0.029726419689856374,1.0189851522445679
-0.029725919686049127,1.0217194557189941
-0.02972541968224188,1.0193758010864258
-0.029724919678434634,1.0232820510864258
-0.029724419674627387,1.0217194557189941
-0.02972391967082014,1.0217194557189941
-0.029723419667012894,1.01859450340271
-0.029722919692309478,1.0193758010864258
-0.02972241968850223,1.018203854560852
-0.029721919684694984,1.02054762840271
-0.029721419680887737,1.0189851522445679
-0.02972091967708049,1.0174226760864258
-0.029720419673273244,1.02250075340271
-0.029719919669465997,1.02054762840271
-0.02971941969476258,1.0217194557189941
-0.029718919690955335,1.0232820510864258
-0.029718419687148088,1.020156979560852
-0.02971791968334084,1.0221102237701416
-0.029717419679533594,1.02054762840271
-0.029716919675726348,1.0228914022445679
-0.0297164196719191,1.0209382772445679
-0.029715919668111854,1.0221102237701416
-0.029715419693408438,1.020156979560852
-0.02971491968960119,1.0217194557189941
-0.029714419685793945,1.0213289260864258
-0.029713919681986698,1.02054762840271
-0.02971341967817945,1.0193758010864258
-0.029712919674372205,1.0193758010864258
-0.029712419670564958,1.020156979560852
-0.029711919695861542,1.0189851522445679
-0.029711419692054295,1.0209382772445679
-0.02971091968824705,1.0209382772445679
-0.029710419684439802,1.02054762840271
-0.029709919680632555,1.0221102237701416
-0.02970941967682531,1.01859450340271
-0.02970891967301806,1.0197663307189941
-0.029708419669210815,1.01859450340271
-0.0297079196945074,1.02054762840271
-0.029707419690700152,1.020156979560852
-0.029706919686892905,1.0217194557189941
-0.02970641968308566,1.0217194557189941
-0.029705919679278412,1.0221102237701416
-0.029705419675471165,1.0236725807189941
-0.02970491967166392,1.0209382772445679
-0.029704419667856672,1.018203854560852
-0.029703919693153256,1.0248445272445679
-0.02970341968934601,1.0213289260864258
-0.029702919685538762,1.0189851522445679
-0.029702419681731516,1.018203854560852
-0.02970191967792427,1.020156979560852
-0.029701419674117022,1.0197663307189941
-0.029700919670309776,1.020156979560852
-0.02970041969560636,1.02054762840271
-0.029699919691799113,1.0213289260864258
-0.029699419687991866,1.0193758010864258
-0.02969891968418462,1.0193758010864258
-0.029698419680377373,1.02250075340271
-0.029697919676570126,1.02250075340271
-0.02969741967276288,1.02250075340271
-0.029696919668955633,1.02250075340271
-0.029696419694252216,1.0221102237701416
-0.02969591969044497,1.02054762840271
-0.029695419686637723,1.0209382772445679
-0.029694919682830476,1.0189851522445679
-0.02969441967902323,1.0197663307189941
-0.029693919675215983,1.0228914022445679
-0.029693419671408736,1.0209382772445679
-0.02969291966760149,1.0217194557189941
-0.029692419692898073,1.020156979560852
-0.029691919689090827,1.0260164737701416
-0.02969141968528358,1.020156979560852
-0.029690919681476333,1.0228914022445679
-0.029690419677669087,1.02445387840271
-0.02968991967386184,1.0240633487701416
-0.029689419670054593,1.0209382772445679
-0.029688919695351177,1.0213289260864258
-0.02968841969154393,1.0256257057189941
-0.029687919687736684,1.0193758010864258
-0.029687419683929437,1.0232820510864258
-0.02968691968012219,1.0189851522445679
-0.029686419676314944,1.02054762840271
-0.029685919672507697,1.0221102237701416
-0.02968541966870045,1.02054762840271
-0.029684919693997034,1.0232820510864258
-0.029684419690189787,1.0217194557189941
-0.02968391968638254,1.0228914022445679
-0.029683419682575294,1.02250075340271
-0.029682919678768047,1.0236725807189941
-0.0296824196749608,1.0221102237701416
-0.029681919671153554,1.02250075340271
-0.029681419667346307,1.0209382772445679
-0.02968091969264289,1.0197663307189941
-0.029680419688835644,1.0221102237701416
-0.029679919685028398,1.0221102237701416
-0.02967941968122115,1.02445387840271
-0.029678919677413904,1.0189851522445679
-0.029678419673606658,1.0228914022445679
-0.02967791966979941,1.01859450340271
-0.029677419695095995,1.02250075340271
-0.029676919691288748,1.0221102237701416
-0.0296764196874815,1.0221102237701416
-0.029675919683674255,1.0240633487701416
-0.029675419679867008,1.0213289260864258
-0.02967491967605976,1.02250075340271
-0.029674419672252515,1.0213289260864258
-0.029673919668445268,1.0232820510864258
-0.02967341969374185,1.0217194557189941
-0.029672919689934605,1.0228914022445679
-0.02967241968612736,1.02054762840271
-0.02967191968232011,1.0228914022445679
-0.029671419678512865,1.0232820510864258
-0.029670919674705618,1.018203854560852
-0.02967041967089837,1.0217194557189941
-0.029669919667091125,1.0240633487701416
-0.02966941969238771,1.0240633487701416
-0.029668919688580462,1.020156979560852
-0.029668419684773215,1.020156979560852
-0.02966791968096597,1.0193758010864258
-0.029667419677158722,1.0213289260864258
-0.029666919673351475,1.0209382772445679
-0.02966641966954423,1.02250075340271
-0.029665919694840812,1.0248445272445679
-0.029665419691033566,1.0221102237701416
-0.02966491968722632,1.02054762840271
-0.029664419683419072,1.02054762840271
-0.029663919679611826,1.0221102237701416
-0.02966341967580458,1.0228914022445679
-0.029662919671997332,1.0170320272445679
-0.029662419668190085,1.0256257057189941
-0.02966191969348667,1.02054762840271
-0.029661419689679423,1.0228914022445679
-0.029660919685872176,1.0256257057189941
-0.02966041968206493,1.02250075340271
-0.029659919678257683,1.0213289260864258
-0.029659419674450436,1.0267976522445679
-0.02965891967064319,1.018203854560852
-0.029658419695939773,1.0213289260864258
-0.029657919692132526,1.0236725807189941
-0.02965741968832528,1.02054762840271
-0.029656919684518033,1.018203854560852
-0.029656419680710786,1.0221102237701416
-0.02965591967690354,1.0248445272445679
-0.029655419673096293,1.0213289260864258
-0.029654919669289046,1.0232820510864258
-0.02965441969458563,1.0209382772445679
-0.029653919690778383,1.0213289260864258
-0.029653419686971137,1.0232820510864258
-0.02965291968316389,1.0197663307189941
-0.029652419679356643,1.0240633487701416
-0.029651919675549396,1.0221102237701416
-0.02965141967174215,1.0213289260864258
-0.029650919667934903,1.0189851522445679
-0.029650419693231487,1.0228914022445679
-0.02964991968942424,1.0236725807189941
-0.029649419685616994,1.0209382772445679
-0.029648919681809747,1.0252351760864258
-0.0296484196780025,1.02250075340271
-0.029647919674195253,1.0217194557189941
-0.029647419670388007,1.0236725807189941
-0.02964691969568459,1.0217194557189941
-0.029646419691877344,1.0217194557189941
-0.029645919688070097,1.02445387840271
-0.02964541968426285,1.02250075340271
-0.029644919680455604,1.0217194557189941
-0.029644419676648357,1.0193758010864258
-0.02964391967284111,1.0174226760864258
-0.029643419669033864,1.0213289260864258
-0.029642919694330448,1.0228914022445679
-0.0296424196905232,1.0189851522445679
-0.029641919686715954,1.0248445272445679
-0.029641419682908707,1.0217194557189941
-0.02964091967910146,1.0232820510864258
-0.029640419675294214,1.0240633487701416
-0.029639919671486967,1.0221102237701416
-0.02963941966767972,1.02054762840271
-0.029638919692976304,1.02445387840271
-0.029638419689169058,1.0221102237701416
-0.02963791968536181,1.02250075340271
-0.029637419681554564,1.020156979560852
-0.029636919677747318,1.01664137840271
-0.02963641967394007,1.0213289260864258
-0.029635919670132824,1.0236725807189941
-0.029635419695429408,1.0217194557189941
-0.02963491969162216,1.0221102237701416
-0.029634419687814915,1.0213289260864258
-0.029633919684007668,1.0193758010864258
-0.02963341968020042,1.0197663307189941
-0.029632919676393175,1.0221102237701416
-0.029632419672585928,1.0209382772445679
-0.02963191966877868,1.0256257057189941
-0.029631419694075265,1.0193758010864258
-0.02963091969026802,1.0221102237701416
-0.029630419686460772,1.020156979560852
-0.029629919682653525,1.0213289260864258
-0.02962941967884628,1.0252351760864258
-0.02962891967503903,1.0217194557189941
-0.029628419671231785,1.0248445272445679
-0.02962791966742454,1.0221102237701416
-0.029627419692721122,1.0209382772445679
-0.029626919688913875,1.01859450340271
-0.02962641968510663,1.0228914022445679
-0.029625919681299382,1.0232820510864258
